Gene_Symbol,WT56_8am_Female_Aged,WT2_8am_Male_Aged,WT55_12pm_Female_Aged,WT5_12pm_Male_Aged,WT54_4pm_Female_Aged,WT6_4pm_Female_Aged,WT53_8pm_Male_Aged,WT51_12am_Male_Aged,WT42_12am_Female_Aged,WT49_4am_Female_Aged,WT43_4am_Female_Aged
Ceacam18,8.0,15.0,7.0,15.0,6.0,10.0,6.0,8.0,8.0,8.0,3.0
Ceacam19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceacam2,13.81,11.76,10.41,22.99,15.56,14.5,17.61,6.48,7.39,6.12,4.2
Ceacam20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Ceacam3,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
Ceacam5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceacam9,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0
Cebpa,1527.0,982.0,1182.0,1183.0,943.0,1336.0,1274.0,1051.0,1210.0,1497.0,675.0
Cebpb,212.0,148.0,136.0,123.0,173.0,212.0,137.0,123.0,180.0,155.0,163.0
Cebpd,200.36,152.79,198.11,196.76,167.66,228.83,186.87,130.16,208.4,213.98,146.53
Cebpe,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
Cebpg,3228.0,2136.0,2381.0,2625.0,2120.0,2936.0,2756.0,2933.0,2830.0,2889.0,1827.0
Cebpz,2790.0,2369.0,2494.0,3125.0,2770.0,3068.0,2734.0,2408.0,2440.07,2886.0,1741.39
Cebpzos,3203.0,1862.0,2527.0,2687.0,2333.0,3345.0,2526.0,2482.0,2918.93,2813.0,1674.61
Cecr2,73.0,61.0,64.0,94.0,98.0,46.0,65.0,48.0,48.0,107.0,48.0
Cel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cela1,184.0,142.0,141.0,119.0,94.0,173.0,93.0,82.0,93.0,120.0,79.0
Cela2a,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cela3a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cela3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celf1,3751.0,3611.0,3387.0,4327.0,3880.0,3876.0,3209.0,3322.0,2896.0,3436.0,1808.0
Celf2,13725.0,11000.0,11166.0,13046.0,12184.0,14087.0,10482.0,13023.0,12872.0,12707.0,7084.0
Celf3,343.0,456.0,316.0,369.0,482.0,377.0,278.0,248.0,237.0,281.0,150.0
Celf4,4105.0,3521.0,3768.0,4518.0,4850.0,3895.0,3648.0,2820.0,2855.0,3482.0,2037.0
Celf5,2027.79,1682.72,1720.11,1607.26,2283.0,1607.65,1642.2,1467.75,1406.17,1723.48,869.81
Celf6,161.0,99.0,118.0,144.0,128.0,91.0,89.0,66.0,54.0,117.0,57.0
Celrr,19.0,8.0,17.0,14.0,28.0,9.0,29.0,14.0,14.0,21.0,12.0
Celsr1,16.0,20.0,25.0,19.0,36.0,12.0,16.0,15.0,14.0,16.0,9.0
Celsr2,1333.0,1668.0,1358.0,1447.0,1591.0,1253.0,1292.0,1138.0,1041.0,1302.0,647.0
Celsr3,891.0,1147.0,788.0,818.0,1182.0,687.0,835.0,671.0,526.0,792.0,376.0
Cemip,172.0,186.0,144.0,152.0,268.0,103.0,119.0,150.0,114.0,149.0,72.0
Cemip2,340.0,364.0,255.0,327.0,328.0,263.0,285.0,293.0,271.0,254.0,147.0
Cend1,1402.0,1497.0,1411.0,1431.0,1707.0,1416.0,1358.0,1219.0,1169.0,1428.0,653.0
Cenpa,608.0,268.0,402.0,419.0,380.0,560.0,277.0,207.0,350.0,412.0,259.0
Cenpb,843.0,656.0,674.0,812.0,631.0,842.0,675.0,459.0,528.0,606.0,296.0
Cenpc1,684.0,591.0,557.0,639.0,917.0,758.0,583.0,713.0,534.0,645.0,353.0
Cenpe,622.0,171.0,498.0,311.0,513.0,626.0,343.0,243.0,367.0,342.0,328.0
Cenpf,728.0,232.0,627.0,569.0,512.0,810.0,461.0,384.0,565.0,504.0,436.0
Cenph,140.0,40.0,72.0,125.0,115.0,122.0,82.0,36.0,94.0,68.0,70.0
Cenpi,148.0,51.0,144.0,190.0,143.0,194.0,85.0,138.0,178.0,95.0,67.0
Cenpj,164.0,117.0,131.0,174.0,183.0,177.0,132.0,160.0,151.0,179.0,105.0
Cenpk,184.58,65.91,106.0,187.1,205.7,158.93,162.31,94.93,122.06,115.12,131.13
Cenpl,417.0,186.0,257.0,297.0,286.0,389.0,250.0,260.0,326.0,221.0,202.0
Cenpm,309.0,122.0,264.0,249.0,238.0,352.0,213.0,158.0,220.0,223.0,170.0
Cenpn,263.0,65.0,234.0,244.0,182.0,316.0,165.0,187.0,216.0,239.0,160.0
Cenpo,633.19,450.79,568.92,720.9,663.22,729.45,496.15,549.97,532.89,614.84,370.16
Cenpp,128.39,31.22,89.77,84.96,87.55,173.18,77.37,43.57,62.25,85.46,99.29
Cenpq,447.0,174.0,347.0,485.0,304.0,511.0,320.0,281.0,460.0,390.0,293.03
Cenps,267.0,172.0,340.0,396.0,301.0,353.0,227.0,148.0,175.0,251.0,185.0
Cenpt,802.0,413.0,558.0,515.0,691.0,627.0,433.0,495.0,490.0,610.0,270.0
Cenpu,114.36,76.92,99.59,136.77,154.48,155.72,110.69,107.87,101.22,110.04,53.34
Cenpv,193.0,134.0,175.0,147.0,203.0,166.0,173.0,141.0,117.0,172.0,90.0
Cenpw,134.0,85.0,79.0,120.0,94.0,98.0,70.0,67.0,66.0,84.0,70.0
Cenpx,3372.0,2067.0,2735.0,2720.0,2610.0,3192.0,2690.0,2397.0,2807.0,3044.0,1636.0
Cep104,751.0,634.0,555.0,649.0,674.0,607.0,548.0,549.0,477.0,659.0,350.0
Cep112,272.0,197.0,210.0,233.0,251.0,254.0,203.0,149.0,176.0,163.0,142.0
Cep112it,35.0,52.0,24.7,21.75,57.0,41.0,30.0,29.0,20.0,23.0,17.0
Cep112os1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0
Cep120,1199.0,1049.0,969.0,1343.0,1166.0,1270.0,1056.0,1448.0,1232.0,1341.0,721.0
Cep126,146.0,131.0,123.0,147.0,198.0,83.0,123.0,111.0,92.0,124.0,76.0
Cep128,199.0,204.0,207.0,248.0,268.0,237.0,203.0,217.0,227.0,208.0,126.0
Cep131,126.0,141.0,155.0,139.0,152.0,97.0,120.0,51.0,53.0,93.0,60.0
Cep135,259.0,264.0,224.0,403.0,347.0,300.07,199.0,248.0,278.0,279.0,173.0
Cep152,475.0,902.0,483.0,590.0,693.0,688.0,617.0,587.0,482.0,588.0,303.0
Cep162,689.0,754.0,564.0,703.0,1087.0,598.0,703.0,628.04,519.0,717.0,370.04
Cep164,819.0,793.0,719.0,631.0,829.0,569.0,793.0,513.0,488.0,638.0,352.0
Cep170,2104.0,1702.0,1764.0,2304.0,1799.0,2170.0,1473.0,2306.0,1899.0,2183.0,1307.0
Cep170b,1029.0,999.0,1025.0,1104.0,1228.0,838.0,1071.0,789.0,701.0,954.0,514.0
Cep19,652.0,517.0,571.0,502.0,700.0,717.0,635.0,616.0,564.0,634.0,339.0
Cep192,523.0,503.0,400.0,472.0,558.0,421.0,422.0,432.0,423.0,548.0,279.0
Cep250,1122.94,1185.71,931.94,1050.72,1081.64,1143.89,855.55,695.95,837.91,954.79,502.0
Cep290,956.13,842.11,907.52,867.38,1261.07,821.08,899.82,777.65,655.91,830.82,508.09
Cep295,701.0,794.76,554.0,603.0,1149.49,630.0,751.13,549.78,540.0,623.77,432.74
Cep295nl,8.0,1.0,5.0,5.0,5.0,9.0,2.0,3.0,3.0,5.0,1.0
Cep350,780.0,1013.0,731.0,1038.0,893.0,1001.0,798.0,978.0,919.0,1090.0,546.0
Cep41,349.0,180.0,258.0,307.0,253.0,317.0,209.0,226.0,230.0,240.0,165.0
Cep44,355.0,326.0,364.0,378.0,521.0,312.0,314.0,277.0,240.0,288.0,172.0
Cep55,253.0,86.0,195.0,155.0,219.0,284.0,141.0,151.0,257.0,207.0,197.0
Cep57,825.0,611.0,626.0,793.0,944.0,865.0,707.0,625.0,748.0,838.0,407.0
Cep57l1,382.0,193.0,233.85,275.0,288.13,341.0,244.0,245.0,270.0,345.0,175.0
Cep63,1466.41,1203.43,1150.78,1471.84,1308.95,1529.46,1162.23,1144.91,1109.3,1178.26,736.97
Cep68,1656.0,1287.0,1538.0,1953.0,1379.0,1821.0,1303.0,1560.0,1736.0,1746.0,862.0
Cep70,1053.99,1070.0,901.0,1036.0,1384.0,952.99,1026.0,971.0,844.99,1050.0,597.98
Cep72,128.0,75.0,78.0,96.0,97.0,112.0,89.0,85.0,116.0,108.0,48.0
Cep76,165.0,113.0,116.0,111.0,139.0,180.0,91.0,101.0,97.0,107.0,79.0
Cep78,223.0,299.0,216.0,225.0,369.0,259.0,272.0,231.0,181.0,255.0,158.0
Cep83,744.0,521.0,646.0,662.0,944.0,737.0,705.0,571.0,565.0,652.0,441.0
Cep83os,505.52,397.6,399.29,485.48,439.65,500.94,415.0,381.66,323.79,349.93,227.49
Cep85,6592.61,2933.55,4362.55,4356.43,4991.07,5226.03,4456.67,4925.16,5073.88,3789.27,2068.11
Cep85l,273.0,276.0,270.0,311.0,225.0,234.0,240.0,348.0,299.0,281.85,108.0
Cep89,807.0,728.0,645.94,734.0,1112.0,872.0,596.0,633.0,538.0,744.91,403.0
Cep95,330.0,251.0,273.0,357.0,435.0,321.0,342.0,391.0,301.0,358.0,206.0
Cep97,359.0,352.0,325.0,359.0,355.0,327.0,341.0,341.0,357.0,399.0,199.0
Cept1,1753.61,1625.97,1480.84,1876.69,1860.68,2363.49,1489.89,1748.88,1921.45,1822.39,1128.28
Cer1,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Cercam,299.0,366.0,291.88,302.0,385.85,357.0,221.84,257.0,213.0,342.96,131.0
Cerk,2321.0,1793.0,1950.0,2451.0,1623.0,2310.0,1799.0,1627.0,1830.0,2220.0,948.0
Cerkl,72.64,88.68,69.15,75.47,128.28,64.13,68.16,84.31,71.19,66.24,52.23
Cerox1,345.79,286.86,346.52,285.09,365.97,310.96,278.62,261.0,329.96,430.7,198.09
Cers1,75.16,159.48,74.44,94.26,132.08,145.46,68.84,66.56,96.2,143.94,53.08
Cers2,4280.0,3918.0,3165.0,3998.0,3846.0,4674.9,3075.0,3544.0,3700.0,4166.0,2315.91
Cers3,18.0,17.0,6.0,0.0,13.0,17.0,25.0,22.0,4.0,11.0,5.0
Cers4,2196.0,2022.0,1930.0,1949.09,2756.0,1634.0,2026.6,1934.97,1564.59,2014.0,1123.0
Cers5,784.0,896.0,686.0,771.0,894.0,900.0,676.0,564.0,716.0,663.0,419.0
Cers6,579.0,664.0,508.0,653.0,606.0,595.0,517.0,532.0,599.0,632.0,321.0
Ces1a,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces1c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces1d,2.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0
Ces1e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ces1f,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0
Ces1g,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces1h,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
Ces2a,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ces2d-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces2e,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces2g,8.0,1.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,3.0,7.0
Ces2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces3a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ces4a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ces5a,18.0,16.0,17.0,12.45,25.0,5.72,27.0,13.0,11.0,17.0,7.0
Cetn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cetn2,2611.0,1557.0,2216.0,2898.0,2273.0,2741.0,2396.0,2377.0,2369.0,2788.0,1768.0
Cetn3,3286.9,2310.94,2906.97,3667.95,3176.97,3566.91,2899.96,2757.98,3026.97,3061.93,2315.93
Cetn4,154.0,160.86,113.0,115.0,150.0,121.98,139.0,80.0,118.94,113.0,84.0
Cfap100,81.0,67.0,32.0,34.0,64.0,36.0,77.0,42.0,20.0,32.0,23.0
Cfap126,186.0,70.0,109.0,116.0,100.0,119.0,86.0,107.0,97.0,152.0,87.0
Cfap157,8.26,11.13,10.51,7.21,8.19,6.06,6.0,6.34,10.28,21.35,3.17
Cfap161,16.0,15.0,10.0,14.0,6.0,9.0,9.0,11.0,3.0,21.0,10.0
Cfap20,1391.78,1671.29,1146.92,1704.47,1997.7,1345.74,1228.97,1200.31,1091.9,1261.17,856.31
Cfap206,11.0,13.0,10.0,5.0,10.0,2.0,12.0,12.0,8.0,24.0,2.0
Cfap221,8.0,1.0,0.0,0.0,5.0,0.0,1.0,5.0,3.0,0.0,1.0
Cfap298,403.81,356.63,358.05,447.78,300.96,427.14,333.5,197.52,232.99,346.15,218.94
Cfap299,13.0,5.0,1.0,16.0,11.0,4.0,7.0,3.0,9.0,9.0,16.0
Cfap300,50.0,44.0,46.0,52.0,54.0,29.0,54.0,52.0,56.0,45.0,19.0
Cfap36,958.0,749.0,771.0,1013.0,892.0,912.0,734.0,605.0,695.0,753.0,494.0
Cfap410,981.0,1042.0,967.0,995.0,953.0,1067.0,813.0,654.0,814.0,832.0,398.0
Cfap43,61.0,46.0,54.0,71.0,50.0,64.0,36.0,47.0,47.0,37.0,21.0
Cfap44,60.0,72.0,51.0,58.0,81.0,42.0,56.0,39.0,34.0,59.0,34.0
Cfap45,93.0,57.0,101.0,61.0,106.0,89.0,71.0,89.0,73.0,50.0,27.0
Cfap46,107.0,92.0,77.0,108.0,165.0,53.0,133.0,81.0,86.0,71.0,41.0
Cfap47,25.0,28.0,18.0,36.0,73.0,22.0,24.0,27.0,11.0,22.0,18.0
Cfap52,3.0,11.0,4.0,10.0,21.0,6.0,10.0,10.0,1.0,8.0,1.0
Cfap53,11.0,3.0,4.0,2.0,10.0,2.0,8.0,1.0,2.0,2.0,4.0
Cfap54,137.0,109.0,83.0,157.0,210.0,118.0,129.0,105.0,85.0,105.0,97.0
Cfap57,9.0,3.0,9.0,0.0,7.0,12.0,8.0,5.0,5.0,12.0,3.0
Cfap58,0.0,1.0,1.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0
Cfap61,26.0,22.0,21.0,24.0,22.0,25.0,29.0,20.0,7.0,22.0,16.0
Cfap65,146.0,207.0,106.0,112.0,189.0,89.0,111.0,98.0,80.0,90.0,70.0
Cfap69,364.0,288.0,229.0,281.0,499.0,279.0,321.0,311.0,238.0,379.0,110.0
Cfap70,26.0,33.0,23.0,16.0,21.0,13.0,18.0,15.0,5.0,24.0,9.0
Cfap73,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cfap74,655.74,593.07,562.7,835.48,717.72,666.33,583.76,713.63,670.35,666.52,439.42
Cfap77,0.0,4.0,0.0,6.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
Cfap97,1090.0,742.88,792.0,992.0,1013.0,1102.1,950.61,967.94,972.0,1114.79,633.56
Cfap97d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfap97d2,13.0,7.0,20.0,3.0,15.0,9.0,10.0,5.0,8.0,3.0,7.0
Cfap99,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
Cfb,171.0,188.0,51.0,108.0,117.0,247.0,45.0,59.0,105.0,70.0,60.0
Cfc1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfd,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfdp1,3390.0,1969.0,2860.0,3390.0,2848.0,3648.0,2849.0,2981.0,3186.0,3296.0,1992.0
Cfh,12811.62,7131.57,10391.4,12508.83,9772.48,12874.06,9421.5,14697.27,12708.39,14789.9,8005.6
Cfhr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfhr2,0.0,1.02,1.02,0.0,1.02,3.11,3.1,9.91,2.04,3.48,3.09
Cfhr3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfi,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfl1,50782.2,41872.65,43112.99,53903.92,39701.2,56427.25,39207.01,29202.8,38633.7,43120.72,22104.75
Cfl2,950.91,840.0,772.98,973.0,1015.0,921.0,854.0,746.0,700.0,764.0,534.0
Cflar,5714.84,3873.63,4932.52,6404.19,4424.24,6394.73,4412.63,7469.25,6024.24,7051.26,3033.98
Cfp,1146.0,936.0,608.0,600.0,1982.0,1334.0,603.0,499.0,649.0,791.0,392.0
Cftr,6.0,23.0,10.0,18.0,29.0,17.0,15.0,6.0,4.0,13.0,12.0
Cga,1.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0
Cgas,566.92,447.69,437.47,549.32,377.47,584.77,376.32,396.34,451.69,427.91,280.54
Cggbp1,1180.0,1018.0,994.0,1340.0,887.0,1505.0,1001.0,1151.0,1299.0,1163.0,855.0
Cgn,287.0,241.98,227.0,262.0,428.64,235.0,251.96,301.0,200.0,318.0,112.0
Cgnl1,157.0,192.0,120.0,215.0,269.0,193.0,109.0,131.0,131.0,134.0,67.0
Cgref1,113.0,69.0,103.0,113.0,150.0,90.0,85.0,90.0,71.0,59.0,34.0
Cgrrf1,1169.0,808.0,930.0,1117.0,957.0,1274.0,895.0,748.0,877.0,1020.0,580.0
Ch25h,455.91,148.95,111.76,265.96,239.97,318.87,119.0,129.96,290.87,319.0,157.0
Chac1,78.0,41.0,56.0,64.0,80.0,73.0,64.0,43.0,57.0,53.0,19.0
Chac2,267.0,157.0,131.0,153.0,201.0,157.0,199.0,231.0,234.0,187.0,110.0
Chad,89.0,46.0,101.0,103.0,71.0,83.0,109.0,113.0,53.0,92.0,69.0
Chadl,47.38,74.11,50.93,59.26,65.67,45.21,45.45,34.92,38.11,35.94,24.32
Chaer1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaf1a,224.3,128.2,249.9,265.54,194.48,282.0,184.11,106.91,171.01,269.26,141.84
Chaf1b,207.0,134.0,175.0,248.0,209.0,260.0,169.0,91.0,120.0,155.0,90.0
Champ1,1294.0,1096.0,1087.0,1513.0,1394.0,1485.0,1026.0,1338.0,1331.0,1340.0,766.0
Chat,34.0,42.0,39.0,22.0,21.0,41.0,14.0,22.0,13.0,25.0,17.0
Chchd1,1507.0,875.35,1044.75,1336.52,1117.68,1366.86,1027.0,1030.58,1318.72,1274.75,867.0
Chchd10,168.92,269.0,181.0,288.99,179.89,293.69,153.0,96.88,119.0,141.0,92.0
Chchd2,7072.22,5852.77,5986.91,7581.89,5769.5,8093.93,5587.48,4394.81,5833.0,7008.25,3666.19
Chchd2-ps,3.21,0.0,4.72,7.02,2.22,4.56,6.85,0.0,4.67,3.41,5.13
Chchd3,1717.0,1272.0,1367.0,1986.0,1622.0,1832.0,1395.0,1395.0,1484.0,1704.0,934.0
Chchd4,894.0,613.0,737.0,874.0,777.0,798.0,768.0,657.0,678.0,857.0,455.0
Chchd5,1012.0,552.0,872.0,911.0,797.0,879.0,860.0,772.0,865.0,833.0,551.0
Chchd6,690.0,465.0,625.0,800.0,723.0,606.0,633.0,417.0,595.0,614.0,337.0
Chchd7,584.0,627.0,548.0,736.0,751.0,604.0,589.0,490.0,465.0,681.0,376.0
Chd1,885.0,758.0,719.0,873.0,751.0,913.0,745.0,846.0,832.0,941.0,511.0
Chd1l,495.0,511.98,463.0,522.9,469.0,562.96,403.97,391.99,389.0,427.0,253.99
Chd2,2242.53,1962.25,1759.52,2043.35,2154.18,1862.82,1745.82,2015.67,1794.24,1927.33,1125.39
Chd3,1247.0,1268.0,1005.0,1479.0,1151.0,1137.0,988.0,769.0,837.0,1068.0,533.0
Chd4,4977.59,4384.0,3984.0,4693.0,4141.0,4738.0,3493.0,3354.0,3814.0,4405.0,2337.0
Chd5,1298.98,1426.0,1344.4,1436.93,1755.61,1242.96,1353.76,997.0,924.99,1373.0,658.99
Chd6,2497.0,2424.0,2205.0,2240.0,3032.0,1918.0,2433.0,2092.0,1870.0,2188.0,1192.0
Chd7,1426.0,1174.0,1018.0,1247.0,985.0,1177.0,908.0,954.0,1062.0,1240.0,621.0
Chd8,2370.23,2242.48,1955.54,2372.0,2504.05,2208.46,1989.57,2231.1,1964.24,2317.76,1082.48
Chd9,9581.26,8141.63,8107.68,7844.2,8068.92,8440.81,7808.27,7534.82,6947.2,7843.91,4312.7
Chdh,60.79,73.58,108.1,70.89,106.6,58.94,71.62,45.78,69.18,102.79,40.97
Chek1,134.0,72.0,139.0,150.0,137.0,188.0,127.0,100.0,123.0,132.0,139.0
Chek2,385.0,282.0,315.0,385.0,401.0,635.0,313.0,418.0,464.0,452.0,229.0
Cherp,1210.27,1352.89,1114.28,1485.96,1427.21,1594.63,1053.45,978.59,1074.58,1253.09,630.33
Chfr,1147.75,1340.97,1096.95,1170.77,1483.92,1285.8,1074.95,1001.0,932.95,1282.16,591.95
Chga,472.0,381.0,459.0,432.0,518.0,401.0,389.0,287.0,286.0,421.0,232.0
Chgb,2512.0,2371.0,2261.0,2085.0,2492.0,2130.0,2472.0,1852.0,1674.0,1939.0,1237.0
Chia1,40.0,63.0,27.0,64.0,108.0,50.0,43.0,46.0,58.0,54.0,23.0
Chic1,482.0,342.0,351.0,361.0,454.0,493.0,323.0,409.0,415.0,382.0,287.0
Chic2,457.0,390.0,298.0,515.0,403.0,332.0,342.0,372.0,363.0,357.0,243.0
Chid1,1206.63,746.91,799.96,1032.75,1134.34,1194.41,821.58,944.54,944.8,1098.03,598.4
Chil1,122.0,62.0,73.0,118.0,114.0,46.0,85.0,92.0,79.0,84.0,54.0
Chil3,3.0,41.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0
Chil4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chil5,0.0,6.98,2.66,4.61,2.74,2.21,1.05,0.0,0.0,0.0,1.11
Chil6,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
Chit1,7.0,15.0,3.0,11.0,6.0,3.0,3.0,0.0,0.0,2.0,5.0
Chka,1895.63,2227.73,1753.0,1694.0,2573.0,1529.0,2184.45,1603.0,1414.8,1802.8,990.0
Chkb,583.0,552.22,508.59,444.03,698.08,487.16,447.93,299.48,321.61,421.14,225.88
Chl1,666.0,614.0,569.0,663.0,848.0,666.0,607.0,648.0,543.0,635.0,398.0
Chm,781.0,611.0,699.0,809.0,882.0,796.0,697.0,753.0,741.0,925.0,493.0
Chml,158.08,142.96,162.0,172.0,129.0,180.0,161.0,172.0,172.0,202.0,127.0
Chmp1a,5010.0,4564.94,4345.99,4683.98,4512.0,5238.95,3920.99,3950.79,3820.99,4576.0,2303.98
Chmp1b,1745.92,1018.57,1357.84,1507.33,1364.9,1756.91,1552.2,1696.67,1585.32,1846.08,1117.99
Chmp2a,6267.0,4839.0,5156.0,6313.0,5456.0,6957.0,4911.0,4888.0,5526.0,5538.0,3379.0
Chmp2b,1071.0,836.0,862.0,1128.0,950.0,1192.0,898.0,728.0,938.0,970.0,650.0
Chmp3,5585.91,4374.99,5051.93,6388.86,5092.0,6691.0,5014.97,5766.98,5356.94,5872.95,3296.89
Chmp4b,614.0,403.0,580.0,577.0,492.0,604.0,575.0,361.0,476.0,495.0,372.0
Chmp4c,49.53,58.47,45.2,55.23,59.63,46.07,59.51,66.48,24.3,69.89,26.29
Chmp5,4606.0,3024.0,3550.0,4088.0,3816.0,5141.0,3596.0,4177.0,4531.0,4755.0,2794.0
Chmp6,1537.0,1442.0,1275.0,1507.0,1355.0,1731.0,1108.0,943.0,1101.0,1426.0,595.0
Chmp7,1241.0,1081.0,1054.0,1157.0,1231.0,1132.0,1112.0,924.0,1026.0,1158.0,627.0
Chn1,4541.18,4526.79,4383.31,4841.2,5596.01,4544.52,4234.92,4837.05,4383.26,5100.26,2746.94
Chn1os1,134.67,181.04,139.49,146.51,176.67,175.34,197.98,222.87,148.53,204.57,51.9
Chn1os3,55.14,60.17,61.2,62.29,110.32,42.13,56.1,59.08,56.21,71.17,29.16
Chn2,1135.94,1100.42,1024.68,1400.33,985.85,1557.88,1153.26,991.46,1101.1,1156.93,689.92
Chodl,1.0,6.0,10.0,7.0,5.0,3.0,2.0,3.0,4.0,3.0,1.0
Chordc1,1767.0,1353.0,1442.0,1745.0,2006.0,2089.0,1713.0,2008.0,1888.0,2537.0,1184.0
Chp1,3484.23,2933.99,3025.38,3324.97,3265.98,3519.9,2787.98,3529.94,3404.59,3473.0,2150.94
Chp2,156.0,170.0,144.0,126.0,140.0,145.0,88.0,81.0,79.0,99.0,74.0
Chpf,265.0,295.0,234.0,247.0,283.0,227.0,243.0,157.0,191.0,246.0,91.0
Chpf2,778.72,1066.99,724.03,855.28,1031.61,964.56,765.57,537.27,500.15,685.58,330.28
Chpt1,629.09,392.52,465.31,541.56,663.04,547.43,470.19,486.8,476.63,531.57,303.34
Chrac1,2562.54,2089.0,2006.0,2659.0,2074.63,2817.24,1818.0,1799.0,2144.36,2030.46,1449.0
Chrd,403.0,820.0,428.0,376.0,942.0,317.0,604.0,429.0,273.0,413.0,198.0
Chrdl1,83.0,61.0,110.0,89.0,90.0,62.0,59.0,69.0,86.0,106.0,56.0
Chrdl2,9.0,9.0,8.0,7.0,16.0,4.0,11.0,8.0,9.0,10.0,6.0
Chrm1,583.0,840.0,638.72,704.0,886.0,775.0,625.0,758.21,618.0,756.0,355.0
Chrm2,44.0,50.0,54.0,49.0,68.0,72.0,53.0,67.0,52.0,56.0,36.0
Chrm3,93.0,104.0,118.0,148.0,144.0,145.0,116.0,90.0,103.0,133.0,59.0
Chrm4,28.0,25.0,21.0,28.0,32.0,35.0,21.0,16.0,29.0,44.0,17.0
Chrm5,0.0,3.0,0.0,4.0,6.0,1.0,1.0,3.0,0.0,6.0,3.0
Chrna1,4.0,4.0,17.0,7.0,7.0,6.0,11.0,16.0,2.0,3.0,8.14
